id,datetime,season,hour,holiday,weekday,weathersit,temp,humidity,windspeed,ride_count
897,2025-02-07T08:00:00,1,8,0,5,1,30,65.04,11.42,3224
898,2025-02-07T09:00:00,1,9,0,5,1,25.54,65.12,16.03,2558
899,2025-02-07T10:00:00,1,10,0,5,1,30.06,72.96,14.05,1166
900,2025-02-07T11:00:00,1,11,0,5,1,29.31,60.56,15,1277
901,2025-02-07T12:00:00,1,12,0,5,4,29.82,92.96,23.16,2517
902,2025-02-07T13:00:00,1,13,0,5,2,28.6,71.79,17.8,1478
903,2025-02-07T14:00:00,1,14,0,5,2,28.97,82.93,11.19,885
904,2025-02-07T15:00:00,1,15,0,5,1,27.97,65.53,11.53,1190
905,2025-02-07T16:00:00,1,16,0,5,3,26.81,97.03,23.39,1254
906,2025-02-07T17:00:00,1,17,0,5,1,27.82,58.13,11.68,2939
907,2025-02-07T18:00:00,1,18,0,5,1,27.46,76.91,9.36,3401
908,2025-02-07T19:00:00,1,19,0,5,1,30.64,65.04,3.81,3127
909,2025-02-07T20:00:00,1,20,0,5,1,31.98,60.16,16.63,1691
910,2025-02-07T21:00:00,1,21,0,5,1,31.27,72.9,9.39,2035
911,2025-02-07T22:00:00,1,22,0,5,1,26.37,63.67,10.42,854
912,2025-02-07T23:00:00,1,23,0,5,2,29.09,88.58,10.66,774
913,2025-02-08T00:00:00,1,0,0,6,1,27.95,57.11,14.49,124
914,2025-02-08T01:00:00,1,1,0,6,2,29.59,75.09,9.77,109
915,2025-02-08T02:00:00,1,2,0,6,2,28.59,74.66,18.44,86
916,2025-02-08T03:00:00,1,3,0,6,1,26.92,69.45,13.79,134
917,2025-02-08T04:00:00,1,4,0,6,2,28.85,73.29,15.52,95
918,2025-02-08T05:00:00,1,5,0,6,1,30.41,61.83,9.31,317
919,2025-02-08T06:00:00,1,6,0,6,2,25.5,83.1,11.87,291
920,2025-02-08T07:00:00,1,7,0,6,1,27.88,69.45,13.11,1910
921,2025-02-08T08:00:00,1,8,0,6,4,28.3,94.06,21.3,2558
922,2025-02-08T09:00:00,1,9,0,6,1,27.32,65,14.49,2561
923,2025-02-08T10:00:00,1,10,0,6,1,29.4,67.3,15.79,1200
924,2025-02-08T11:00:00,1,11,0,6,3,26.36,83.67,24.25,1275
925,2025-02-08T12:00:00,1,12,0,6,1,26.1,68.27,13.11,1349
926,2025-02-08T13:00:00,1,13,0,6,2,27.71,79.91,16.44,1057
927,2025-02-08T14:00:00,1,14,0,6,1,30.38,63.42,10.23,791
928,2025-02-08T15:00:00,1,15,0,6,3,30.9,89.4,22.42,1426
929,2025-02-08T16:00:00,1,16,0,6,1,29.83,52.94,8.95,969
930,2025-02-08T17:00:00,1,17,0,6,1,30.35,74.01,9.54,3002
931,2025-02-08T18:00:00,1,18,0,6,1,29.28,69.37,8.83,2764
932,2025-02-08T19:00:00,1,19,0,6,1,27.91,66.45,16.13,2132
933,2025-02-08T20:00:00,1,20,0,6,1,25.99,53.35,13.16,1574
934,2025-02-08T21:00:00,1,21,0,6,4,29.37,96.01,32.62,2110
935,2025-02-08T22:00:00,1,22,0,6,3,29.75,88.22,17.64,797
936,2025-02-08T23:00:00,1,23,0,6,1,31.72,67.56,16.33,537
937,2025-02-09T00:00:00,1,0,0,0,1,27.53,67.49,8.98,108
938,2025-02-09T01:00:00,1,1,0,0,1,31.02,64.65,7.84,116
939,2025-02-09T02:00:00,1,2,0,0,1,27.74,65.46,10.33,130
940,2025-02-09T03:00:00,1,3,0,0,1,27.86,58.56,11.08,130
941,2025-02-09T04:00:00,1,4,0,0,1,28.46,60.34,7.8,86
942,2025-02-09T05:00:00,1,5,0,0,3,30.68,88.39,12.92,375
943,2025-02-09T06:00:00,1,6,0,0,1,28.06,79.32,20.61,313
944,2025-02-09T07:00:00,1,7,0,0,3,28.5,82.36,14.53,3072
945,2025-02-09T08:00:00,1,8,0,0,2,27.04,72.63,19.9,2123
946,2025-02-09T09:00:00,1,9,0,0,1,29.03,54.28,13.86,2598
947,2025-02-09T10:00:00,1,10,0,0,2,30.76,74.41,14,1053
948,2025-02-09T11:00:00,1,11,0,0,2,28.28,81.34,18.66,965
949,2025-02-09T12:00:00,1,12,0,0,1,27.42,60.51,11.28,1216
950,2025-02-09T13:00:00,1,13,0,0,2,29.25,69.88,11.33,1185
951,2025-02-09T14:00:00,1,14,0,0,1,27.77,62.36,5.2,907
952,2025-02-09T15:00:00,1,15,0,0,1,27.41,75.86,12.3,917
953,2025-02-09T16:00:00,1,16,0,0,1,26.04,68.4,8.29,795
954,2025-02-09T17:00:00,1,17,0,0,1,28.19,76.57,14.78,2423
955,2025-02-09T18:00:00,1,18,0,0,1,28.7,63.72,3.03,2732
956,2025-02-09T19:00:00,1,19,0,0,1,30.38,62.24,6.61,2145
957,2025-02-09T20:00:00,1,20,0,0,1,26.95,59.88,2.88,1493
958,2025-02-09T21:00:00,1,21,0,0,3,30.37,89.44,21.01,1938
959,2025-02-09T22:00:00,1,22,0,0,1,28.9,48.46,8.47,438
960,2025-02-09T23:00:00,1,23,0,0,1,30.42,65.16,13.3,646
961,2025-02-10T00:00:00,1,0,0,1,2,30.88,80.29,9.36,171
962,2025-02-10T01:00:00,1,1,0,1,1,29.7,49.08,14.07,81
963,2025-02-10T02:00:00,1,2,0,1,1,30.58,66.85,5.03,144
964,2025-02-10T03:00:00,1,3,0,1,2,27.76,76.79,13.86,159
965,2025-02-10T04:00:00,1,4,0,1,1,29.37,56.98,10.94,167
966,2025-02-10T05:00:00,1,5,0,1,1,28.39,71.64,13.24,420
967,2025-02-10T06:00:00,1,6,0,1,1,29.32,70.68,14.77,378
968,2025-02-10T07:00:00,1,7,0,1,1,28.27,68.18,6.6,2710
969,2025-02-10T08:00:00,1,8,0,1,2,28.63,73.89,7.53,3078
970,2025-02-10T09:00:00,1,9,0,1,2,28.77,83.57,6.25,2880
971,2025-02-10T10:00:00,1,10,0,1,1,30.71,64.49,11.42,1231
972,2025-02-10T11:00:00,1,11,0,1,1,26.77,63.87,7.19,1329
973,2025-02-10T12:00:00,1,12,0,1,1,31.22,61.23,12.53,1694
974,2025-02-10T13:00:00,1,13,0,1,1,27.42,62.99,8.94,1611
975,2025-02-10T14:00:00,1,14,0,1,1,28.56,60.65,10.3,1207
976,2025-02-10T15:00:00,1,15,0,1,1,30.9,69.42,13.8,1091
977,2025-02-10T16:00:00,1,16,0,1,2,30.7,73.78,13.22,1127
978,2025-02-10T17:00:00,1,17,0,1,1,29.03,60.74,10.97,3522
979,2025-02-10T18:00:00,1,18,0,1,1,27.88,52.55,10.96,3434
980,2025-02-10T19:00:00,1,19,0,1,1,26.96,78.13,12.58,3161
981,2025-02-10T20:00:00,1,20,0,1,2,27.47,83.64,8.63,1520
982,2025-02-10T21:00:00,1,21,0,1,1,31.48,62.06,10.62,1827
983,2025-02-10T22:00:00,1,22,0,1,3,27.92,91.21,25.03,926
984,2025-02-10T23:00:00,1,23,0,1,1,28.57,64.92,7.04,619
985,2025-02-11T00:00:00,1,0,0,2,1,27.28,74.12,5.36,102
986,2025-02-11T01:00:00,1,1,0,2,3,25.67,90.65,13.9,193
987,2025-02-11T02:00:00,1,2,0,2,2,29.74,81.63,14.44,170
988,2025-02-11T03:00:00,1,3,0,2,1,28.05,67.38,13.11,184
989,2025-02-11T04:00:00,1,4,0,2,2,28.33,74.42,13.72,192
990,2025-02-11T05:00:00,1,5,0,2,2,28.8,68.88,15.13,426
991,2025-02-11T06:00:00,1,6,0,2,2,27.41,73.19,8.66,477
992,2025-02-11T07:00:00,1,7,0,2,2,26.47,80.86,17.07,3363
993,2025-02-11T08:00:00,1,8,0,2,2,29.11,83.03,14.91,3400
994,2025-02-11T09:00:00,1,9,0,2,1,29.27,67.79,10.94,2437
995,2025-02-11T10:00:00,1,10,0,2,1,27.88,68.79,10.27,977
996,2025-02-11T11:00:00,1,11,0,2,2,26.68,83.43,13.96,1379
997,2025-02-11T12:00:00,1,12,0,2,2,29.76,73.24,17,1421
998,2025-02-11T13:00:00,1,13,0,2,1,29.19,58.71,7.79,1714
999,2025-02-11T14:00:00,1,14,0,2,1,27.65,68.27,7.59,1357
1000,2025-02-11T15:00:00,1,15,0,2,1,25.92,65.48,7.16,1136
1001,2025-02-11T16:00:00,1,16,0,2,3,27.76,87.1,13.6,1284
1002,2025-02-11T17:00:00,1,17,0,2,2,29.87,71.36,13.62,3193
1003,2025-02-11T18:00:00,1,18,0,2,1,27.61,62.75,6.03,3320
1004,2025-02-11T19:00:00,1,19,0,2,3,26.21,85.73,19.07,4060
1005,2025-02-11T20:00:00,1,20,0,2,1,29.72,69.99,10,1928
1006,2025-02-11T21:00:00,1,21,0,2,1,27.44,62.63,14.53,1532
1007,2025-02-11T22:00:00,1,22,0,2,1,28.66,67.14,14.37,819
1008,2025-02-11T23:00:00,1,23,0,2,1,30.6,60.91,10.43,696
1009,2025-02-12T00:00:00,1,0,1,3,2,30.92,77,12.72,113
1010,2025-02-12T01:00:00,1,1,1,3,2,30.39,78.43,12.23,64
1011,2025-02-12T02:00:00,1,2,1,3,2,30.37,79.49,19.41,62
1012,2025-02-12T03:00:00,1,3,1,3,1,29.45,76.28,11.02,78
1013,2025-02-12T04:00:00,1,4,1,3,1,27.54,69.3,8.69,88
1014,2025-02-12T05:00:00,1,5,1,3,2,25.98,82.36,3.12,187
1015,2025-02-12T06:00:00,1,6,1,3,1,31.31,68.47,9.89,177
1016,2025-02-12T07:00:00,1,7,1,3,1,26.32,82.49,4.79,1777
1017,2025-02-12T08:00:00,1,8,1,3,1,29.7,60.44,13.91,1906
1018,2025-02-12T09:00:00,1,9,1,3,1,30.01,64.64,8.3,1773
1019,2025-02-12T10:00:00,1,10,1,3,2,28.02,85.81,20.18,690
1020,2025-02-12T11:00:00,1,11,1,3,1,30.3,72.42,9.15,746
1021,2025-02-12T12:00:00,1,12,1,3,2,30.51,81.86,18.22,1002
1022,2025-02-12T13:00:00,1,13,1,3,3,29.53,84.68,7.51,1274
1023,2025-02-12T14:00:00,1,14,1,3,2,28.16,80.65,17.53,693
1024,2025-02-12T15:00:00,1,15,1,3,1,26.87,65.83,13.1,789
1025,2025-02-12T16:00:00,1,16,1,3,2,29.27,73.59,17.08,640
1026,2025-02-12T17:00:00,1,17,1,3,1,29.91,74.9,7.5,2162
1027,2025-02-12T18:00:00,1,18,1,3,1,27.34,76.62,13.67,2191
1028,2025-02-12T19:00:00,1,19,1,3,1,27.53,68.13,11.1,2088
1029,2025-02-12T20:00:00,1,20,1,3,1,29.69,63.69,12.97,1054
1030,2025-02-12T21:00:00,1,21,1,3,1,30.25,64.22,14.18,1469
1031,2025-02-12T22:00:00,1,22,1,3,1,27.65,61.58,15.93,461
1032,2025-02-12T23:00:00,1,23,1,3,1,29.69,64.67,15.13,538
1033,2025-02-13T00:00:00,1,0,0,4,1,27.98,63.81,14.39,82
1034,2025-02-13T01:00:00,1,1,0,4,1,30.97,63.06,11.7,162
1035,2025-02-13T02:00:00,1,2,0,4,1,27.65,66.35,11.76,139
1036,2025-02-13T03:00:00,1,3,0,4,2,29.45,77.81,18.91,152
1037,2025-02-13T04:00:00,1,4,0,4,1,28.49,52.97,11.69,102
1038,2025-02-13T05:00:00,1,5,0,4,1,27.91,59.71,11.47,404
1039,2025-02-13T06:00:00,1,6,0,4,1,29.49,61.93,10.02,394
1040,2025-02-13T07:00:00,1,7,0,4,1,27.56,57.8,13.87,3104
1041,2025-02-13T08:00:00,1,8,0,4,1,28.13,63.54,8.6,2807
1042,2025-02-13T09:00:00,1,9,0,4,2,27.85,66.86,10.67,3048
1043,2025-02-13T10:00:00,1,10,0,4,1,28.11,62.01,15.24,1215
1044,2025-02-13T11:00:00,1,11,0,4,1,27.79,63.44,16.47,1163
1045,2025-02-13T12:00:00,1,12,0,4,2,29.37,84.47,12.5,1519
1046,2025-02-13T13:00:00,1,13,0,4,1,27.67,65.95,13.05,1885
1047,2025-02-13T14:00:00,1,14,0,4,2,28.18,80.46,17.51,1085
1048,2025-02-13T15:00:00,1,15,0,4,1,28.84,62.38,13.9,1274
1049,2025-02-13T16:00:00,1,16,0,4,1,27.29,66.58,5.48,1272
1050,2025-02-13T17:00:00,1,17,0,4,2,27.07,80.14,15.48,3496
1051,2025-02-13T18:00:00,1,18,0,4,2,30.9,78.31,16.78,3139
1052,2025-02-13T19:00:00,1,19,0,4,1,27.86,59.54,14.34,3236
1053,2025-02-13T20:00:00,1,20,0,4,1,25.95,63.7,8.63,1430
1054,2025-02-13T21:00:00,1,21,0,4,1,27.28,64.38,14.2,1381
1055,2025-02-13T22:00:00,1,22,0,4,3,30.09,86.61,18.1,847
1056,2025-02-13T23:00:00,1,23,0,4,2,29.99,74.45,22.23,714
1057,2025-02-14T00:00:00,1,0,0,5,2,29.07,72.63,13.03,132
1058,2025-02-14T01:00:00,1,1,0,5,1,31.04,59.02,12.13,130
1059,2025-02-14T02:00:00,1,2,0,5,1,26.43,70.95,8.32,207
1060,2025-02-14T03:00:00,1,3,0,5,1,29.68,68.63,3.83,138
1061,2025-02-14T04:00:00,1,4,0,5,1,30.17,57.15,10.06,132
1062,2025-02-14T05:00:00,1,5,0,5,2,28.53,66.59,20.32,312
1063,2025-02-14T06:00:00,1,6,0,5,1,28.86,75.01,12.42,358
1064,2025-02-14T07:00:00,1,7,0,5,2,27.7,84.3,19.5,2904
1065,2025-02-14T08:00:00,1,8,0,5,1,29.49,67.37,5.96,2432
1066,2025-02-14T09:00:00,1,9,0,5,4,28.35,91.76,28.21,3539
1067,2025-02-14T10:00:00,1,10,0,5,1,28.05,58.84,6.72,1300
1068,2025-02-14T11:00:00,1,11,0,5,1,30.87,60.26,9.92,1313
1069,2025-02-14T12:00:00,1,12,0,5,2,28.11,81.66,8.92,1630
1070,2025-02-14T13:00:00,1,13,0,5,1,30.43,63.13,9.77,1812
1071,2025-02-14T14:00:00,1,14,0,5,4,28.97,94.1,30.83,1413
1072,2025-02-14T15:00:00,1,15,0,5,2,29.66,71.81,15.3,1222
1073,2025-02-14T16:00:00,1,16,0,5,1,29.08,62.29,15.99,1208
1074,2025-02-14T17:00:00,1,17,0,5,1,31.61,52.01,10.2,3335
1075,2025-02-14T18:00:00,1,18,0,5,1,29.28,69.38,9.75,2649
1076,2025-02-14T19:00:00,1,19,0,5,1,28.03,65.11,14.73,3303
1077,2025-02-14T20:00:00,1,20,0,5,2,29.49,73.17,14.62,1824
1078,2025-02-14T21:00:00,1,21,0,5,1,29.35,61.96,17.23,1557
1079,2025-02-14T22:00:00,1,22,0,5,1,28.68,62.24,13.56,750
1080,2025-02-14T23:00:00,1,23,0,5,1,29.32,66.69,7.58,810
1081,2025-02-15T00:00:00,1,0,0,6,1,28.31,55.13,14.89,133
1082,2025-02-15T01:00:00,1,1,0,6,1,25.17,71.63,12.97,127
1083,2025-02-15T02:00:00,1,2,0,6,1,29.73,74.64,4.1,91
1084,2025-02-15T03:00:00,1,3,0,6,1,28.85,71.99,7.5,129
1085,2025-02-15T04:00:00,1,4,0,6,3,26.41,84.43,28.29,132
1086,2025-02-15T05:00:00,1,5,0,6,1,27.34,68.18,6.67,353
1087,2025-02-15T06:00:00,1,6,0,6,1,28.19,67.36,12.64,236
1088,2025-02-15T07:00:00,1,7,0,6,1,27.85,63.81,9.1,2609
1089,2025-02-15T08:00:00,1,8,0,6,1,27.62,55.48,14.11,2535
1090,2025-02-15T09:00:00,1,9,0,6,3,27.42,83.9,18.74,3121
1091,2025-02-15T10:00:00,1,10,0,6,2,28.3,70.41,12.54,1126
1092,2025-02-15T11:00:00,1,11,0,6,2,27.12,80.25,15.43,1018
1093,2025-02-15T12:00:00,1,12,0,6,2,26.65,80.59,17.9,1287
1094,2025-02-15T13:00:00,1,13,0,6,2,29.68,70.95,9.35,1250
1095,2025-02-15T14:00:00,1,14,0,6,3,30.39,89.48,21.48,1101
1096,2025-02-15T15:00:00,1,15,0,6,1,27.61,56.53,17.94,796
1097,2025-02-15T16:00:00,1,16,0,6,1,29.83,67.68,13,1047
1098,2025-02-15T17:00:00,1,17,0,6,1,28.11,74.5,11.33,2285
1099,2025-02-15T18:00:00,1,18,0,6,2,30.46,65.94,6.89,2785
1100,2025-02-15T19:00:00,1,19,0,6,1,29.13,58.67,12.42,2654
1101,2025-02-15T20:00:00,1,20,0,6,3,26.18,95.86,16.89,1763
1102,2025-02-15T21:00:00,1,21,0,6,3,31.57,90.31,24.89,2116
1103,2025-02-15T22:00:00,1,22,0,6,1,26.02,68.46,10.85,606
1104,2025-02-15T23:00:00,1,23,0,6,2,26.87,85.67,17.09,611
1105,2025-02-16T00:00:00,1,0,0,0,1,27.2,63.31,13.8,129
1106,2025-02-16T01:00:00,1,1,0,0,1,28.16,67.36,10.4,114
1107,2025-02-16T02:00:00,1,2,0,0,2,29.03,69.18,8.27,141
1108,2025-02-16T03:00:00,1,3,0,0,2,29.71,76.28,19.73,106
1109,2025-02-16T04:00:00,1,4,0,0,2,29.35,78.5,14.86,144
1110,2025-02-16T05:00:00,1,5,0,0,2,29.08,73.69,16.72,337
1111,2025-02-16T06:00:00,1,6,0,0,1,27.35,64.65,13.52,323
1112,2025-02-16T07:00:00,1,7,0,0,1,27.25,68.89,12.68,2530
1113,2025-02-16T08:00:00,1,8,0,0,1,29.12,64.83,9.27,2047
1114,2025-02-16T09:00:00,1,9,0,0,1,29.53,68.73,14.44,2358
1115,2025-02-16T10:00:00,1,10,0,0,2,28.47,78.96,15.26,1070
1116,2025-02-16T11:00:00,1,11,0,0,2,29.08,86.13,9.02,953
1117,2025-02-16T12:00:00,1,12,0,0,1,30.56,74.26,8.64,1348
1118,2025-02-16T13:00:00,1,13,0,0,2,27.15,78.84,6.98,1270
1119,2025-02-16T14:00:00,1,14,0,0,2,28.13,80.42,13.25,953
1120,2025-02-16T15:00:00,1,15,0,0,1,27.17,66.37,14.57,733
1121,2025-02-16T16:00:00,1,16,0,0,2,30.62,78.18,15.56,819
1122,2025-02-16T17:00:00,1,17,0,0,1,28.44,66.12,8.3,2423
1123,2025-02-16T18:00:00,1,18,0,0,1,27.46,71.98,5.15,2539
1124,2025-02-16T19:00:00,1,19,0,0,1,27.79,67.02,11.35,2618
1125,2025-02-16T20:00:00,1,20,0,0,1,28.49,74.18,12.63,1607
1126,2025-02-16T21:00:00,1,21,0,0,1,28.38,74.65,12.61,1849
1127,2025-02-16T22:00:00,1,22,0,0,1,26.42,62.87,11.49,474
1128,2025-02-16T23:00:00,1,23,0,0,1,27.05,65.49,11.77,640
1129,2025-02-17T00:00:00,1,0,0,1,2,30.36,75.37,10.37,185
1130,2025-02-17T01:00:00,1,1,0,1,1,28.91,67.12,12.44,143
1131,2025-02-17T02:00:00,1,2,0,1,1,29.36,67.46,14.35,151
1132,2025-02-17T03:00:00,1,3,0,1,2,29.05,67.29,11.63,145
1133,2025-02-17T04:00:00,1,4,0,1,1,29.04,63.8,11.81,227
1134,2025-02-17T05:00:00,1,5,0,1,1,28.8,67.04,18.38,340
1135,2025-02-17T06:00:00,1,6,0,1,2,29.21,82.99,13.68,331
1136,2025-02-17T07:00:00,1,7,0,1,1,29.83,56.48,8.43,2316
1137,2025-02-17T08:00:00,1,8,0,1,1,29.89,73.94,14.29,3330
1138,2025-02-17T09:00:00,1,9,0,1,2,28.01,79.8,10.96,2947
1139,2025-02-17T10:00:00,1,10,0,1,2,28.47,76.27,22.38,1426
1140,2025-02-17T11:00:00,1,11,0,1,1,29.86,67.13,9.26,1102
1141,2025-02-17T12:00:00,1,12,0,1,2,27.9,62.42,6.65,1316
1142,2025-02-17T13:00:00,1,13,0,1,2,29.33,76.86,15.71,1738
1143,2025-02-17T14:00:00,1,14,0,1,1,25.96,75.75,6.44,896
1144,2025-02-17T15:00:00,1,15,0,1,1,26.76,63.08,7.21,1350
1145,2025-02-17T16:00:00,1,16,0,1,1,27.06,65.1,17.58,1004
1146,2025-02-17T17:00:00,1,17,0,1,1,29.65,60.55,18.86,3555
1147,2025-02-17T18:00:00,1,18,0,1,1,29.94,55.29,15.69,3189
1148,2025-02-17T19:00:00,1,19,0,1,1,28.62,56.26,11.73,3071
1149,2025-02-17T20:00:00,1,20,0,1,2,30.92,73.61,14.89,1532
1150,2025-02-17T21:00:00,1,21,0,1,2,25.58,80.94,15.76,2181
1151,2025-02-17T22:00:00,1,22,0,1,1,28.84,63.24,10.42,825
1152,2025-02-17T23:00:00,1,23,0,1,2,25.57,78.39,14.58,717
1153,2025-02-18T00:00:00,1,0,0,2,1,30.5,63.62,8.25,150
1154,2025-02-18T01:00:00,1,1,0,2,1,26.7,68.11,14.4,145
1155,2025-02-18T02:00:00,1,2,0,2,1,28.21,65.43,10.23,145
1156,2025-02-18T03:00:00,1,3,0,2,3,30.2,92.28,22.44,205
1157,2025-02-18T04:00:00,1,4,0,2,2,31.08,73.59,13.48,127
1158,2025-02-18T05:00:00,1,5,0,2,2,29.52,82.29,12.32,438
1159,2025-02-18T06:00:00,1,6,0,2,1,29.54,66.23,10.87,444
1160,2025-02-18T07:00:00,1,7,0,2,1,28.27,67,9.33,2627
1161,2025-02-18T08:00:00,1,8,0,2,3,29.26,93.71,23.15,3324
1162,2025-02-18T09:00:00,1,9,0,2,3,29.66,95.42,17.72,3234
1163,2025-02-18T10:00:00,1,10,0,2,1,27.34,64.61,17.35,1341
1164,2025-02-18T11:00:00,1,11,0,2,1,28.25,65.41,4.9,1614
1165,2025-02-18T12:00:00,1,12,0,2,1,28.94,59.2,15.25,1876
1166,2025-02-18T13:00:00,1,13,0,2,4,29.21,95.08,23.31,2395
1167,2025-02-18T14:00:00,1,14,0,2,1,28.75,55.07,14.32,1149
1168,2025-02-18T15:00:00,1,15,0,2,3,31.61,88.4,16.76,1436
1169,2025-02-18T16:00:00,1,16,0,2,1,27.07,62.85,17.45,955
1170,2025-02-18T17:00:00,1,17,0,2,1,28.85,63.27,6.63,3051
1171,2025-02-18T18:00:00,1,18,0,2,1,29.28,71.87,4.42,3661
1172,2025-02-18T19:00:00,1,19,0,2,1,28.16,66.25,5.55,3187
1173,2025-02-18T20:00:00,1,20,0,2,1,28.47,60.92,14.17,1600
1174,2025-02-18T21:00:00,1,21,0,2,1,27.69,70.81,15.33,1443
1175,2025-02-18T22:00:00,1,22,0,2,3,27.44,90.84,16.46,897
1176,2025-02-18T23:00:00,1,23,0,2,3,29.71,96.26,10.6,1111
1177,2025-02-19T00:00:00,1,0,0,3,1,31.27,69.03,6.97,209
1178,2025-02-19T01:00:00,1,1,0,3,1,27.95,57.88,7.39,190
1179,2025-02-19T02:00:00,1,2,0,3,3,28.24,85.47,9.65,175
1180,2025-02-19T03:00:00,1,3,0,3,1,27.85,62.98,11.89,166
1181,2025-02-19T04:00:00,1,4,0,3,1,26.07,79.39,14.7,178
1182,2025-02-19T05:00:00,1,5,0,3,2,28.01,80.24,8.31,474
1183,2025-02-19T06:00:00,1,6,0,3,2,30.14,75.18,12.15,202
1184,2025-02-19T07:00:00,1,7,0,3,1,28.72,64.41,3.71,2517
1185,2025-02-19T08:00:00,1,8,0,3,1,29.2,61.43,12.15,3085
1186,2025-02-19T09:00:00,1,9,0,3,1,32.78,68.84,8.13,3168
1187,2025-02-19T10:00:00,1,10,0,3,1,30.98,60.97,5.28,1161
1188,2025-02-19T11:00:00,1,11,0,3,3,28.81,92.13,18.49,1647
1189,2025-02-19T12:00:00,1,12,0,3,1,28.02,53.53,4.24,1784
1190,2025-02-19T13:00:00,1,13,0,3,1,28.21,82.56,8.67,1771
1191,2025-02-19T14:00:00,1,14,0,3,1,29.39,68.96,11.37,930
1192,2025-02-19T15:00:00,1,15,0,3,1,29.24,62.57,9.16,995
1193,2025-02-19T16:00:00,1,16,0,3,1,28.93,57.93,6.42,1212
1194,2025-02-19T17:00:00,1,17,0,3,3,26.33,84.43,19.77,4146
1195,2025-02-19T18:00:00,1,18,0,3,1,26.97,63.6,3.81,3211
1196,2025-02-19T19:00:00,1,19,0,3,1,28.53,62.58,11.5,3388
1197,2025-02-19T20:00:00,1,20,0,3,2,29.45,78.33,16.12,1719
1198,2025-02-19T21:00:00,1,21,0,3,1,28.24,50.58,9.81,1695
1199,2025-02-19T22:00:00,1,22,0,3,3,28.28,79.57,17.38,981
1200,2025-02-19T23:00:00,1,23,0,3,1,28.81,73.45,15.75,771
1201,2025-02-20T00:00:00,1,0,0,4,1,26.63,53.7,8.54,69
1202,2025-02-20T01:00:00,1,1,0,4,2,27.61,84.48,22.96,158
1203,2025-02-20T02:00:00,1,2,0,4,1,29.17,63.45,3.63,110
1204,2025-02-20T03:00:00,1,3,0,4,2,29.07,77.71,18.27,132
1205,2025-02-20T04:00:00,1,4,0,4,2,26.57,79.11,15.62,181
1206,2025-02-20T05:00:00,1,5,0,4,1,28.45,64.97,14.23,460
1207,2025-02-20T06:00:00,1,6,0,4,1,29.38,65.63,7.1,423
1208,2025-02-20T07:00:00,1,7,0,4,1,30.89,74.94,8.95,2625
1209,2025-02-20T08:00:00,1,8,0,4,1,30.29,69.04,7.89,2901
1210,2025-02-20T09:00:00,1,9,0,4,3,29.47,81.89,20.65,4189
1211,2025-02-20T10:00:00,1,10,0,4,1,26.27,67.57,19.71,1202
1212,2025-02-20T11:00:00,1,11,0,4,2,28.13,69.34,17.21,1275
1213,2025-02-20T12:00:00,1,12,0,4,1,28.4,66.99,11.92,1394
1214,2025-02-20T13:00:00,1,13,0,4,1,31.54,67.34,8.45,1388
1215,2025-02-20T14:00:00,1,14,0,4,1,30.48,66.16,8.27,972
1216,2025-02-20T15:00:00,1,15,0,4,1,29.27,54.65,12.43,1180
1217,2025-02-20T16:00:00,1,16,0,4,1,30.93,58.36,3.95,919
1218,2025-02-20T17:00:00,1,17,0,4,1,30.28,61.88,14.51,3472
1219,2025-02-20T18:00:00,1,18,0,4,1,30.69,66.06,4.24,3281
1220,2025-02-20T19:00:00,1,19,0,4,1,27.43,64.09,11.32,2985
1221,2025-02-20T20:00:00,1,20,0,4,3,29.99,87.45,33.06,2251
1222,2025-02-20T21:00:00,1,21,0,4,2,29.59,71.83,12.82,1974
1223,2025-02-20T22:00:00,1,22,0,4,1,29.06,66.65,9.58,763
1224,2025-02-20T23:00:00,1,23,0,4,1,29.28,72.96,10.48,775
1225,2025-02-21T00:00:00,1,0,0,5,1,27.89,72.63,5.6,146
1226,2025-02-21T01:00:00,1,1,0,5,3,28.26,94.68,16.15,192
1227,2025-02-21T02:00:00,1,2,0,5,2,29.38,76.72,16.52,151
1228,2025-02-21T03:00:00,1,3,0,5,4,29.9,90.52,31.82,151
1229,2025-02-21T04:00:00,1,4,0,5,1,30.3,74.57,8.84,174
1230,2025-02-21T05:00:00,1,5,0,5,1,29.67,55.25,6.08,379
1231,2025-02-21T06:00:00,1,6,0,5,1,30.3,60.91,8.87,385
1232,2025-02-21T07:00:00,1,7,0,5,4,27.93,91.26,24.09,3872
1233,2025-02-21T08:00:00,1,8,0,5,1,28.85,64.81,11.39,2331
1234,2025-02-21T09:00:00,1,9,0,5,1,27.58,52.95,13.26,2763
1235,2025-02-21T10:00:00,1,10,0,5,2,30.96,76.8,11.24,1317
1236,2025-02-21T11:00:00,1,11,0,5,2,26.8,81.56,14.15,1240
1237,2025-02-21T12:00:00,1,12,0,5,1,28.09,63.18,9.84,1679
1238,2025-02-21T13:00:00,1,13,0,5,3,27.4,83.9,16.03,2000
1239,2025-02-21T14:00:00,1,14,0,5,2,26.96,82.45,16.81,1179
1240,2025-02-21T15:00:00,1,15,0,5,1,26.45,72.26,15.92,1273
1241,2025-02-21T16:00:00,1,16,0,5,2,28.25,76,17.13,1209
1242,2025-02-21T17:00:00,1,17,0,5,1,30.28,62.82,9.54,2879
1243,2025-02-21T18:00:00,1,18,0,5,2,27.97,82.9,12.98,3274
