id,datetime,season,hour,holiday,weekday,weathersit,temp,humidity,windspeed,ride_count
2306,2024-04-06T01:00:00,2,1,0,6,2,28.36,88.3,10.85,118
2307,2024-04-06T02:00:00,2,2,0,6,1,31.6,68.09,7.28,158
2308,2024-04-06T03:00:00,2,3,0,6,4,30.09,87.83,18.13,224
2309,2024-04-06T04:00:00,2,4,0,6,1,33.69,58.21,6.91,87
2310,2024-04-06T05:00:00,2,5,0,6,3,32.49,81.11,14.67,374
2311,2024-04-06T06:00:00,2,6,0,6,1,33.62,71.31,10.81,282
2312,2024-04-06T07:00:00,2,7,0,6,3,34.83,90.4,24.4,2783
2313,2024-04-06T08:00:00,2,8,0,6,2,31.17,86.37,19.2,2335
2314,2024-04-06T09:00:00,2,9,0,6,1,31.51,64.85,10.19,2285
2315,2024-04-06T10:00:00,2,10,0,6,2,31.8,77.4,12.92,1041
2316,2024-04-06T11:00:00,2,11,0,6,2,31.82,79.92,14.25,1104
2317,2024-04-06T12:00:00,2,12,0,6,1,32.89,66.51,10.72,1174
2318,2024-04-06T13:00:00,2,13,0,6,1,33.32,67.66,14.55,1348
2319,2024-04-06T14:00:00,2,14,0,6,2,31.45,75.02,11.1,821
2320,2024-04-06T15:00:00,2,15,0,6,1,31.93,63.03,9.84,851
2321,2024-04-06T16:00:00,2,16,0,6,1,32.61,80.08,7.11,920
2322,2024-04-06T17:00:00,2,17,0,6,2,29.21,77.82,9.76,3023
2323,2024-04-06T18:00:00,2,18,0,6,3,32.87,82.82,15.22,3140
2324,2024-04-06T19:00:00,2,19,0,6,2,34.3,80.23,14.1,2800
2325,2024-04-06T20:00:00,2,20,0,6,2,29.6,77.92,9.32,1715
2326,2024-04-06T21:00:00,2,21,0,6,2,27.99,81.3,17.57,993
2327,2024-04-06T22:00:00,2,22,0,6,1,30.26,61.74,13.31,489
2328,2024-04-06T23:00:00,2,23,0,6,2,31.06,75.12,5.64,467
2329,2024-04-07T00:00:00,2,0,0,0,2,31.05,70.47,8.02,85
2330,2024-04-07T01:00:00,2,1,0,0,1,32.59,69.1,15.93,93
2331,2024-04-07T02:00:00,2,2,0,0,1,31.5,77.89,9.87,159
2332,2024-04-07T03:00:00,2,3,0,0,3,33.54,91.31,9.53,133
2333,2024-04-07T04:00:00,2,4,0,0,1,31.32,63.95,9.14,78
2334,2024-04-07T05:00:00,2,5,0,0,2,32.97,73.01,21.82,302
2335,2024-04-07T06:00:00,2,6,0,0,2,31.33,84.37,19.23,253
2336,2024-04-07T07:00:00,2,7,0,0,2,33.22,71.62,11.48,1882
2337,2024-04-07T08:00:00,2,8,0,0,4,33.24,94.3,28.79,2667
2338,2024-04-07T09:00:00,2,9,0,0,1,32.76,61.99,9.72,2052
2339,2024-04-07T10:00:00,2,10,0,0,4,30.05,96.77,28.94,1529
2340,2024-04-07T11:00:00,2,11,0,0,4,31.84,94.44,12.6,1506
2341,2024-04-07T12:00:00,2,12,0,0,4,31.34,93.29,25.67,1831
2342,2024-04-07T13:00:00,2,13,0,0,2,30.35,83.87,18.54,1236
2343,2024-04-07T14:00:00,2,14,0,0,2,30.79,73.08,14.55,587
2344,2024-04-07T15:00:00,2,15,0,0,2,30.96,89.33,9.86,755
2345,2024-04-07T16:00:00,2,16,0,0,1,29.98,72.46,17.13,854
2346,2024-04-07T17:00:00,2,17,0,0,1,32.04,61.94,11.21,2896
2347,2024-04-07T18:00:00,2,18,0,0,2,32.49,82.21,21.72,2291
2348,2024-04-07T19:00:00,2,19,0,0,2,31.25,65.05,12.69,2370
2349,2024-04-07T20:00:00,2,20,0,0,2,33.39,82.66,12.53,1531
2350,2024-04-07T21:00:00,2,21,0,0,2,32.94,73.53,17.89,1155
2351,2024-04-07T22:00:00,2,22,0,0,1,29.65,62.17,14.07,665
2352,2024-04-07T23:00:00,2,23,0,0,1,29.9,60.64,5.72,610
2353,2024-04-08T00:00:00,2,0,0,1,1,30.45,63.23,13.64,81
2354,2024-04-08T01:00:00,2,1,0,1,2,30.66,82.36,22.82,171
2355,2024-04-08T02:00:00,2,2,0,1,2,29.59,74.96,14.76,109
2356,2024-04-08T03:00:00,2,3,0,1,2,33.81,83.02,12.19,109
2357,2024-04-08T04:00:00,2,4,0,1,2,32.78,72.69,18.38,103
2358,2024-04-08T05:00:00,2,5,0,1,3,32.96,85.75,14.58,231
2359,2024-04-08T06:00:00,2,6,0,1,2,32.12,71.46,13.14,358
2360,2024-04-08T07:00:00,2,7,0,1,1,31.51,64.35,9.7,2772
2361,2024-04-08T08:00:00,2,8,0,1,2,32.96,78.07,10.11,2921
2362,2024-04-08T09:00:00,2,9,0,1,1,31.58,63.04,14.73,3141
2363,2024-04-08T10:00:00,2,10,0,1,1,28.9,79.15,20.66,926
2364,2024-04-08T11:00:00,2,11,0,1,2,31.03,74.22,15.62,1385
2365,2024-04-08T12:00:00,2,12,0,1,1,29.67,70.58,10.97,1588
2366,2024-04-08T13:00:00,2,13,0,1,3,31.49,86.99,16.17,2074
2367,2024-04-08T14:00:00,2,14,0,1,1,32.5,64.7,7.99,1125
2368,2024-04-08T15:00:00,2,15,0,1,2,31.46,79.99,11.96,807
2369,2024-04-08T16:00:00,2,16,0,1,2,29.41,79.42,19.3,991
2370,2024-04-08T17:00:00,2,17,0,1,1,31.48,67,13.83,3187
2371,2024-04-08T18:00:00,2,18,0,1,1,29.61,67.67,19.72,2828
2372,2024-04-08T19:00:00,2,19,0,1,1,30.66,76.78,13,2776
2373,2024-04-08T20:00:00,2,20,0,1,3,32.66,91.26,15.83,2302
2374,2024-04-08T21:00:00,2,21,0,1,1,31.83,66.49,10.14,1649
2375,2024-04-08T22:00:00,2,22,0,1,2,31.18,79.71,22.35,792
2376,2024-04-08T23:00:00,2,23,0,1,2,31.46,74.78,9.55,949
2377,2024-04-09T00:00:00,2,0,0,2,2,31.7,76.53,4.35,165
2378,2024-04-09T01:00:00,2,1,0,2,2,29.93,69.86,18.64,95
2379,2024-04-09T02:00:00,2,2,0,2,2,30.52,75.75,16.14,105
2380,2024-04-09T03:00:00,2,3,0,2,1,31.33,78.53,7.96,190
2381,2024-04-09T04:00:00,2,4,0,2,2,31.53,83.89,11.64,135
2382,2024-04-09T05:00:00,2,5,0,2,2,32.7,76.89,15.51,414
2383,2024-04-09T06:00:00,2,6,0,2,3,29.39,85.73,17.86,388
2384,2024-04-09T07:00:00,2,7,0,2,3,30.83,92.74,22.7,3596
2385,2024-04-09T08:00:00,2,8,0,2,2,32.42,70.91,11.43,2355
2386,2024-04-09T09:00:00,2,9,0,2,2,30.65,75.49,11.71,3112
2387,2024-04-09T10:00:00,2,10,0,2,3,33.82,93.24,15.43,1598
2388,2024-04-09T11:00:00,2,11,0,2,2,30.58,75.97,6.53,1017
2389,2024-04-09T12:00:00,2,12,0,2,1,32.06,71.06,8.79,1643
2390,2024-04-09T13:00:00,2,13,0,2,2,31.69,72.16,11.19,1448
2391,2024-04-09T14:00:00,2,14,0,2,2,31.44,74.57,16.51,877
2392,2024-04-09T15:00:00,2,15,0,2,4,31.42,94.38,33.4,1874
2393,2024-04-09T16:00:00,2,16,0,2,3,29.71,82.88,16.21,1385
2394,2024-04-09T17:00:00,2,17,0,2,1,29.46,58.12,12.51,2793
2395,2024-04-09T18:00:00,2,18,0,2,2,32.93,79.81,15.36,3453
2396,2024-04-09T19:00:00,2,19,0,2,1,33.77,81.43,9.23,3518
2397,2024-04-09T20:00:00,2,20,0,2,3,28.52,85.33,28.47,1844
2398,2024-04-09T21:00:00,2,21,0,2,3,31.81,93.1,26.71,2000
2399,2024-04-09T22:00:00,2,22,0,2,2,32.27,87.43,13.52,732
2400,2024-04-09T23:00:00,2,23,0,2,2,30.51,81.93,22.72,775
2401,2024-04-10T00:00:00,2,0,0,3,2,30.36,77.51,15.55,273
2402,2024-04-10T01:00:00,2,1,0,3,4,32.91,95.04,16.7,193
2403,2024-04-10T02:00:00,2,2,0,3,1,34.68,56.49,13.03,169
2404,2024-04-10T03:00:00,2,3,0,3,1,31.51,79.17,5.13,227
2405,2024-04-10T04:00:00,2,4,0,3,4,33.57,93.67,29.65,183
2406,2024-04-10T05:00:00,2,5,0,3,2,29.82,83.13,20.74,237
2407,2024-04-10T06:00:00,2,6,0,3,2,35.93,78.23,13.55,367
2408,2024-04-10T07:00:00,2,7,0,3,1,33.58,66.96,11.96,3157
2409,2024-04-10T08:00:00,2,8,0,3,2,33.03,73.62,8.97,2519
2410,2024-04-10T09:00:00,2,9,0,3,1,31.11,70.48,12.7,2078
2411,2024-04-10T10:00:00,2,10,0,3,2,32.46,70.47,12.1,908
2412,2024-04-10T11:00:00,2,11,0,3,3,33.27,89.32,15.14,1121
2413,2024-04-10T12:00:00,2,12,0,3,1,32.57,73.2,15.02,1879
2414,2024-04-10T13:00:00,2,13,0,3,2,31.56,84.17,17.11,1652
2415,2024-04-10T14:00:00,2,14,0,3,1,31.79,59.82,9.08,1387
2416,2024-04-10T15:00:00,2,15,0,3,3,35.03,85.77,18.23,1117
2417,2024-04-10T16:00:00,2,16,0,3,1,31.34,55.65,6.04,1228
2418,2024-04-10T17:00:00,2,17,0,3,1,33.04,63.44,21.41,3388
2419,2024-04-10T18:00:00,2,18,0,3,4,31.84,96.34,35.28,5443
2420,2024-04-10T19:00:00,2,19,0,3,2,33,84.35,11.06,2953
2421,2024-04-10T20:00:00,2,20,0,3,2,31.62,79.57,11.94,1709
2422,2024-04-10T21:00:00,2,21,0,3,4,33.03,94.31,32.47,2212
2423,2024-04-10T22:00:00,2,22,0,3,3,32.79,90.48,24.02,1052
2424,2024-04-10T23:00:00,2,23,0,3,3,32.74,91.81,20.9,896
2425,2024-04-11T00:00:00,2,0,1,4,1,34.12,59.83,7.14,96
2426,2024-04-11T01:00:00,2,1,1,4,2,30.23,75.22,14.67,127
2427,2024-04-11T02:00:00,2,2,1,4,2,31.4,73.56,6.53,80
2428,2024-04-11T03:00:00,2,3,1,4,1,30.94,66.27,13.75,100
2429,2024-04-11T04:00:00,2,4,1,4,3,31.04,90.98,17.22,220
2430,2024-04-11T05:00:00,2,5,1,4,1,34.88,60.86,11.01,233
2431,2024-04-11T06:00:00,2,6,1,4,3,29.38,77.42,20.76,241
2432,2024-04-11T07:00:00,2,7,1,4,4,30.79,90.85,34.92,2754
2433,2024-04-11T08:00:00,2,8,1,4,1,33.32,73.27,3.53,1340
2434,2024-04-11T09:00:00,2,9,1,4,1,31.59,65.25,13.34,1728
2435,2024-04-11T10:00:00,2,10,1,4,1,31.08,70.85,6.36,598
2436,2024-04-11T11:00:00,2,11,1,4,2,33.65,93.83,11.13,694
2437,2024-04-11T12:00:00,2,12,1,4,3,29.38,82.82,14.04,921
2438,2024-04-11T13:00:00,2,13,1,4,4,32.73,94.43,30.52,1554
2439,2024-04-11T14:00:00,2,14,1,4,2,32.52,76.45,4.33,496
2440,2024-04-11T15:00:00,2,15,1,4,2,32.17,71.04,21.97,619
2441,2024-04-11T16:00:00,2,16,1,4,1,32.25,68.42,8.8,836
2442,2024-04-11T17:00:00,2,17,1,4,3,31.09,90.26,32.84,3034
2443,2024-04-11T18:00:00,2,18,1,4,1,31.06,71.55,11.81,2597
2444,2024-04-11T19:00:00,2,19,1,4,1,31.31,68.78,9.77,2350
2445,2024-04-11T20:00:00,2,20,1,4,1,30.51,57.54,12.76,944
2446,2024-04-11T21:00:00,2,21,1,4,4,31.22,95.78,28.85,1734
2447,2024-04-11T22:00:00,2,22,1,4,4,31.78,97.69,24.78,661
2448,2024-04-11T23:00:00,2,23,1,4,1,32.59,77.47,6.47,479
2449,2024-04-12T00:00:00,2,0,0,5,2,30.13,74.79,9.81,111
2450,2024-04-12T01:00:00,2,1,0,5,1,31.86,59.71,15.24,128
2451,2024-04-12T02:00:00,2,2,0,5,2,31.51,60.37,21.26,103
2452,2024-04-12T03:00:00,2,3,0,5,2,31.91,85.25,5.52,192
2453,2024-04-12T04:00:00,2,4,0,5,1,27.65,66.78,15.83,170
2454,2024-04-12T05:00:00,2,5,0,5,3,28.31,83.33,17.4,541
2455,2024-04-12T06:00:00,2,6,0,5,3,32.75,74.96,31.4,201
2456,2024-04-12T07:00:00,2,7,0,5,1,32.21,62.27,12.1,3092
2457,2024-04-12T08:00:00,2,8,0,5,3,31.72,97.67,17.6,4363
2458,2024-04-12T09:00:00,2,9,0,5,4,33.3,94.32,31.27,3340
2459,2024-04-12T10:00:00,2,10,0,5,3,32.38,89.38,31.46,1624
2460,2024-04-12T11:00:00,2,11,0,5,1,30.42,68.97,13.11,1431
2461,2024-04-12T12:00:00,2,12,0,5,1,32.91,65.72,9,1328
2462,2024-04-12T13:00:00,2,13,0,5,1,31.22,59.45,9.3,1547
2463,2024-04-12T14:00:00,2,14,0,5,1,34.89,64.43,18.34,1350
2464,2024-04-12T15:00:00,2,15,0,5,1,30.23,66.49,16.19,1036
2465,2024-04-12T16:00:00,2,16,0,5,3,30.87,84.75,12.39,1405
2466,2024-04-12T17:00:00,2,17,0,5,3,30.16,85.81,16.03,4547
2467,2024-04-12T18:00:00,2,18,0,5,3,31.86,84.09,9.52,4839
2468,2024-04-12T19:00:00,2,19,0,5,1,32.05,61.36,7.74,3471
2469,2024-04-12T20:00:00,2,20,0,5,3,32.17,89.67,21.36,2006
2470,2024-04-12T21:00:00,2,21,0,5,3,30.37,90.3,12.19,2201
2471,2024-04-12T22:00:00,2,22,0,5,2,33.26,73.11,6.85,591
2472,2024-04-12T23:00:00,2,23,0,5,1,33.03,69.73,12.12,444
2473,2024-04-13T00:00:00,2,0,1,6,1,33.03,73.78,5.21,78
2474,2024-04-13T01:00:00,2,1,1,6,3,33.31,85.74,23.43,90
2475,2024-04-13T02:00:00,2,2,1,6,1,33.2,75.86,7.98,99
2476,2024-04-13T03:00:00,2,3,1,6,4,29.15,97.6,35.28,148
2477,2024-04-13T04:00:00,2,4,1,6,1,32.39,71.29,11.69,64
2478,2024-04-13T05:00:00,2,5,1,6,3,34.41,90.15,17.88,169
2479,2024-04-13T06:00:00,2,6,1,6,1,33.35,57.14,16.9,171
2480,2024-04-13T07:00:00,2,7,1,6,2,31.62,76.29,10.32,1274
2481,2024-04-13T08:00:00,2,8,1,6,1,33.69,61.71,14.12,1585
2482,2024-04-13T09:00:00,2,9,1,6,1,29.53,66.64,8.13,1535
2483,2024-04-13T10:00:00,2,10,1,6,2,31.02,80.52,13.71,768
2484,2024-04-13T11:00:00,2,11,1,6,3,31.3,92.09,10.96,754
2485,2024-04-13T12:00:00,2,12,1,6,1,30.83,63.99,14.1,729
2486,2024-04-13T13:00:00,2,13,1,6,1,31.83,67.67,5.68,717
2487,2024-04-13T14:00:00,2,14,1,6,3,32.43,88.64,14.38,653
2488,2024-04-13T15:00:00,2,15,1,6,1,31.42,61.27,9.66,667
2489,2024-04-13T16:00:00,2,16,1,6,2,32.71,82.64,20.14,708
2490,2024-04-13T17:00:00,2,17,1,6,1,31.6,66.17,9.94,1937
2491,2024-04-13T18:00:00,2,18,1,6,3,34.25,83.65,16.7,2234
2492,2024-04-13T19:00:00,2,19,1,6,1,32.1,56.23,7.6,1540
2493,2024-04-13T20:00:00,2,20,1,6,3,32.37,87.73,19.11,1112
2494,2024-04-13T21:00:00,2,21,1,6,1,31.29,65.89,3.57,975
2495,2024-04-13T22:00:00,2,22,1,6,1,28.21,71.45,15.09,346
2496,2024-04-13T23:00:00,2,23,1,6,2,32.07,81.55,11.89,316
2497,2024-04-14T00:00:00,2,0,1,0,1,32.71,74.87,13.64,89
2498,2024-04-14T01:00:00,2,1,1,0,2,32.3,80.65,14.61,83
2499,2024-04-14T02:00:00,2,2,1,0,1,32.66,63.7,3.94,105
2500,2024-04-14T03:00:00,2,3,1,0,4,32.05,94.82,33.27,61
2501,2024-04-14T04:00:00,2,4,1,0,1,29.85,69.31,12.61,72
2502,2024-04-14T05:00:00,2,5,1,0,4,30.53,94.59,30.78,279
2503,2024-04-14T06:00:00,2,6,1,0,3,32,85.32,18.99,169
2504,2024-04-14T07:00:00,2,7,1,0,3,31.48,83.26,13.3,2097
2505,2024-04-14T08:00:00,2,8,1,0,2,30.73,78.68,10.85,1176
2506,2024-04-14T09:00:00,2,9,1,0,1,30.28,61.91,10.32,2101
2507,2024-04-14T10:00:00,2,10,1,0,1,32.55,63.59,6.19,547
2508,2024-04-14T11:00:00,2,11,1,0,1,32.78,64.69,12.03,646
2509,2024-04-14T12:00:00,2,12,1,0,2,32,73.92,20.2,656
2510,2024-04-14T13:00:00,2,13,1,0,1,30.55,62.63,9.39,753
2511,2024-04-14T14:00:00,2,14,1,0,2,31.22,74.74,21.33,638
2512,2024-04-14T15:00:00,2,15,1,0,1,31.06,70.26,8.38,510
2513,2024-04-14T16:00:00,2,16,1,0,1,30.78,71.02,11.68,609
2514,2024-04-14T17:00:00,2,17,1,0,4,30.23,93.98,26.06,2381
2515,2024-04-14T18:00:00,2,18,1,0,2,31.08,69.77,18.92,1615
2516,2024-04-14T19:00:00,2,19,1,0,1,31.96,64.89,11.3,1388
2517,2024-04-14T20:00:00,2,20,1,0,1,30.64,68.61,3.48,863
2518,2024-04-14T21:00:00,2,21,1,0,1,31.37,57.23,12.91,1148
2519,2024-04-14T22:00:00,2,22,1,0,1,32.65,84.36,10.66,304
2520,2024-04-14T23:00:00,2,23,1,0,1,34.38,71.94,9.47,103
2521,2024-04-15T00:00:00,2,0,0,1,1,28.44,71.44,17.55,115
2522,2024-04-15T01:00:00,2,1,0,1,1,31.19,70.39,10.02,208
2523,2024-04-15T02:00:00,2,2,0,1,2,29.77,86.66,12.57,99
2524,2024-04-15T03:00:00,2,3,0,1,1,32.42,66.44,21.44,129
2525,2024-04-15T04:00:00,2,4,0,1,1,31.92,53.78,12.49,205
2526,2024-04-15T05:00:00,2,5,0,1,1,31.6,66.37,6.64,306
2527,2024-04-15T06:00:00,2,6,0,1,3,32.44,86.81,22.98,315
2528,2024-04-15T07:00:00,2,7,0,1,3,28.93,88.78,6.53,3591
2529,2024-04-15T08:00:00,2,8,0,1,1,31.78,65.98,13.69,3534
2530,2024-04-15T09:00:00,2,9,0,1,2,30.48,74.78,18.49,2586
2531,2024-04-15T10:00:00,2,10,0,1,1,32.26,64.28,12.42,1158
2532,2024-04-15T11:00:00,2,11,0,1,2,29.04,80.11,18.64,1425
2533,2024-04-15T12:00:00,2,12,0,1,2,31.72,73,8.13,906
2534,2024-04-15T13:00:00,2,13,0,1,1,31.76,75.2,13.67,1546
2535,2024-04-15T14:00:00,2,14,0,1,2,30.42,77.8,12.26,890
2536,2024-04-15T15:00:00,2,15,0,1,3,30.02,87.76,19.19,1214
2537,2024-04-15T16:00:00,2,16,0,1,2,32.09,90.13,12.69,1119
2538,2024-04-15T17:00:00,2,17,0,1,2,30.61,79.77,10.29,3037
2539,2024-04-15T18:00:00,2,18,0,1,1,31.63,67.44,8.05,3166
2540,2024-04-15T19:00:00,2,19,0,1,1,31.24,62.33,7.75,3957
2541,2024-04-15T20:00:00,2,20,0,1,1,30.9,75.74,8.51,1412
2542,2024-04-15T21:00:00,2,21,0,1,3,32.77,89.26,24.62,2549
2543,2024-04-15T22:00:00,2,22,0,1,3,31.26,91.18,18.24,1186
2544,2024-04-15T23:00:00,2,23,0,1,1,31.69,62.9,8.15,830
2545,2024-04-16T00:00:00,2,0,0,2,3,29.88,88.59,27.25,262
2546,2024-04-16T01:00:00,2,1,0,2,4,31.06,96.02,14.66,288
2547,2024-04-16T02:00:00,2,2,0,2,1,33.38,60.55,10.4,173
2548,2024-04-16T03:00:00,2,3,0,2,2,34.18,74.97,12.53,158
2549,2024-04-16T04:00:00,2,4,0,2,3,33.01,90.52,23.11,262
2550,2024-04-16T05:00:00,2,5,0,2,1,31.07,62.36,14.89,340
2551,2024-04-16T06:00:00,2,6,0,2,3,32.13,93.24,19.06,510
2552,2024-04-16T07:00:00,2,7,0,2,3,34.08,86.5,18.34,3382
2553,2024-04-16T08:00:00,2,8,0,2,2,32.71,82.94,21.3,2816
2554,2024-04-16T09:00:00,2,9,0,2,2,30.39,79.78,10.71,3384
2555,2024-04-16T10:00:00,2,10,0,2,2,29.23,86.98,15.12,1464
2556,2024-04-16T11:00:00,2,11,0,2,1,32.07,62.24,11.13,1193
2557,2024-04-16T12:00:00,2,12,0,2,3,31.16,91.53,9.78,1886
2558,2024-04-16T13:00:00,2,13,0,2,2,31.19,74.99,11,1403
2559,2024-04-16T14:00:00,2,14,0,2,1,31.58,69.63,7.79,1094
2560,2024-04-16T15:00:00,2,15,0,2,3,30.74,94.54,24.02,1505
2561,2024-04-16T16:00:00,2,16,0,2,1,36.36,67.59,9,1191
2562,2024-04-16T17:00:00,2,17,0,2,2,32.16,75.53,17.17,3336
2563,2024-04-16T18:00:00,2,18,0,2,1,29.84,63.71,12.21,4034
2564,2024-04-16T19:00:00,2,19,0,2,1,31.79,76.06,12.63,3428
2565,2024-04-16T20:00:00,2,20,0,2,1,34.07,84.73,13.44,1782
2566,2024-04-16T21:00:00,2,21,0,2,2,32.53,66.25,17.1,1664
2567,2024-04-16T22:00:00,2,22,0,2,3,30.53,86,11.88,1188
2568,2024-04-16T23:00:00,2,23,0,2,1,30.98,76.64,12.48,640
2569,2024-04-17T00:00:00,2,0,0,3,2,31.27,85.67,17.05,178
2570,2024-04-17T01:00:00,2,1,0,3,3,30.27,87.04,10.06,140
2571,2024-04-17T02:00:00,2,2,0,3,4,31.71,89.72,25.7,286
2572,2024-04-17T03:00:00,2,3,0,3,1,29.99,66.26,9.59,189
2573,2024-04-17T04:00:00,2,4,0,3,2,29.76,71.3,4.36,110
2574,2024-04-17T05:00:00,2,5,0,3,1,32.84,72.28,7.27,432
2575,2024-04-17T06:00:00,2,6,0,3,4,30.1,94.87,22.02,541
2576,2024-04-17T07:00:00,2,7,0,3,3,31.55,92.14,12.03,4207
2577,2024-04-17T08:00:00,2,8,0,3,1,32.26,71.48,7.9,2624
2578,2024-04-17T09:00:00,2,9,0,3,3,33,89.91,18.99,2717
2579,2024-04-17T10:00:00,2,10,0,3,2,31.28,78.55,11.08,1351
2580,2024-04-17T11:00:00,2,11,0,3,2,29.37,72.73,20.52,1272
2581,2024-04-17T12:00:00,2,12,0,3,1,30.51,74.11,19.71,1658
2582,2024-04-17T13:00:00,2,13,0,3,4,32.32,87.88,23.96,2472
2583,2024-04-17T14:00:00,2,14,0,3,1,33.85,59.26,18.74,870
2584,2024-04-17T15:00:00,2,15,0,3,3,28.06,90.69,29.9,1431
2585,2024-04-17T16:00:00,2,16,0,3,2,28.52,79.93,20.59,1056
2586,2024-04-17T17:00:00,2,17,0,3,1,33.11,71.58,9.71,3686
2587,2024-04-17T18:00:00,2,18,0,3,3,32.91,87.28,21.07,4315
2588,2024-04-17T19:00:00,2,19,0,3,1,28.53,65.09,9.04,4560
2589,2024-04-17T20:00:00,2,20,0,3,2,33.01,83.37,13.28,1594
2590,2024-04-17T21:00:00,2,21,0,3,1,29.58,58.15,8.77,1518
2591,2024-04-17T22:00:00,2,22,0,3,3,34.53,88.35,28.31,1073
2592,2024-04-17T23:00:00,2,23,0,3,3,31.7,90.91,18.38,775
2593,2024-04-18T00:00:00,2,0,0,4,1,32.04,69.11,13.43,127
2594,2024-04-18T01:00:00,2,1,0,4,1,32.63,69.39,10.98,126
2595,2024-04-18T02:00:00,2,2,0,4,1,29.44,65.83,17.98,200
2596,2024-04-18T03:00:00,2,3,0,4,1,31.99,71.39,14.23,117
2597,2024-04-18T04:00:00,2,4,0,4,1,30.07,73.19,14.76,150
2598,2024-04-18T05:00:00,2,5,0,4,3,32.85,87.57,15.36,387
2599,2024-04-18T06:00:00,2,6,0,4,3,31.58,87.53,28.16,320
2600,2024-04-18T07:00:00,2,7,0,4,3,31.24,86.99,9.18,2455
2601,2024-04-18T08:00:00,2,8,0,4,2,31.67,77.07,9.47,3371
2602,2024-04-18T09:00:00,2,9,0,4,1,29.62,71.46,14.09,2384
2603,2024-04-18T10:00:00,2,10,0,4,1,32.13,76.51,8.97,1210
2604,2024-04-18T11:00:00,2,11,0,4,2,33.2,80.28,6.17,1178
2605,2024-04-18T12:00:00,2,12,0,4,1,31.22,66.43,9.32,1674
2606,2024-04-18T13:00:00,2,13,0,4,2,30.3,90.58,21.29,1557
2607,2024-04-18T14:00:00,2,14,0,4,2,31.67,78.09,21.67,1177
2608,2024-04-18T15:00:00,2,15,0,4,1,32.45,68.39,12.11,1185
2609,2024-04-18T16:00:00,2,16,0,4,1,29.45,68.49,11.63,1064
2610,2024-04-18T17:00:00,2,17,0,4,1,30.75,58.75,13.13,3407
2611,2024-04-18T18:00:00,2,18,0,4,2,33.43,77.07,12.49,3579
2612,2024-04-18T19:00:00,2,19,0,4,3,31.16,93.49,20.2,4092
2613,2024-04-18T20:00:00,2,20,0,4,1,30.64,71.04,10.04,1696
2614,2024-04-18T21:00:00,2,21,0,4,3,32.23,83.04,15.06,2206
2615,2024-04-18T22:00:00,2,22,0,4,1,31.95,58.03,14.1,716
2616,2024-04-18T23:00:00,2,23,0,4,2,30.98,84.2,24.54,784
2617,2024-04-19T00:00:00,2,0,0,5,3,32.27,96.15,10.5,87
2618,2024-04-19T01:00:00,2,1,0,5,1,29.51,61.73,3.1,91
2619,2024-04-19T02:00:00,2,2,0,5,1,29.01,55.36,6.33,216
2620,2024-04-19T03:00:00,2,3,0,5,2,31.89,82.26,14.69,122
2621,2024-04-19T04:00:00,2,4,0,5,3,33.02,86.59,26.13,194
2622,2024-04-19T05:00:00,2,5,0,5,1,29.96,73.27,9.79,465
2623,2024-04-19T06:00:00,2,6,0,5,1,31.88,73.61,14.67,211
2624,2024-04-19T07:00:00,2,7,0,5,4,33.5,92.72,24.17,4649
2625,2024-04-19T08:00:00,2,8,0,5,2,31.9,69.12,13.12,3291
2626,2024-04-19T09:00:00,2,9,0,5,2,33.03,72.52,9.94,2919
2627,2024-04-19T10:00:00,2,10,0,5,1,30.32,74.3,11.9,870
2628,2024-04-19T11:00:00,2,11,0,5,2,29.89,73.69,9.96,1020
2629,2024-04-19T12:00:00,2,12,0,5,4,30.63,90.84,33.6,2835
2630,2024-04-19T13:00:00,2,13,0,5,3,31.17,93.29,10.52,2391
2631,2024-04-19T14:00:00,2,14,0,5,3,32.01,86.18,23.35,1009
2632,2024-04-19T15:00:00,2,15,0,5,3,30.39,91.45,20.67,1265
2633,2024-04-19T16:00:00,2,16,0,5,3,32.24,94.68,16.14,1563
2634,2024-04-19T17:00:00,2,17,0,5,1,33.57,63.21,3.93,3103
2635,2024-04-19T18:00:00,2,18,0,5,1,28.12,71.65,7.94,3225
2636,2024-04-19T19:00:00,2,19,0,5,1,30.81,66.34,15.57,3747
2637,2024-04-19T20:00:00,2,20,0,5,1,31.75,60.54,13.7,2118
2638,2024-04-19T21:00:00,2,21,0,5,1,32.68,67.9,7.22,2187
2639,2024-04-19T22:00:00,2,22,0,5,2,27.06,82.91,9.55,794
2640,2024-04-19T23:00:00,2,23,0,5,4,32.78,93.96,24.93,1076
2641,2024-04-20T00:00:00,2,0,0,6,2,29.85,81.6,15.7,86
2642,2024-04-20T01:00:00,2,1,0,6,3,30.26,94.8,12.54,99
2643,2024-04-20T02:00:00,2,2,0,6,1,30.92,66.59,17.71,121
2644,2024-04-20T03:00:00,2,3,0,6,3,33.51,83.89,20.14,140
2645,2024-04-20T04:00:00,2,4,0,6,1,29.27,63.72,11.95,178
2646,2024-04-20T05:00:00,2,5,0,6,1,31.57,59.12,11.63,271
2647,2024-04-20T06:00:00,2,6,0,6,2,31,84.3,24.01,301
2648,2024-04-20T07:00:00,2,7,0,6,3,35.36,96.13,15.24,2540
2649,2024-04-20T08:00:00,2,8,0,6,2,27.7,81.72,12.46,2280
2650,2024-04-20T09:00:00,2,9,0,6,1,32.99,54.97,17.92,2330
